Bait	Prey	PreyGene.x	Spec	SpecSum	AvgSpec	NumReplicates.x	ctrlCounts	AvgP.x	MaxP.x	TopoAvgP.x	TopoMaxP.x	SaintScore.x	logOddsScore	FoldChange.x	BFDR.x	boosted_by.x
HDAC2	Q9BUP0	EFHD1_HUMAN	14|9|13|12	48	12.0	4	17|13|11|19	0.0	0.0	0.0	0.0	0.0	-38.54	0.8	0.29	
HDAC2	Q9BWT7	CAR10_HUMAN	1|0|1|1	3	0.75	4	1|1|0|0	0.0	0.0	0.0	0.0	0.0	0.46	1.5	0.29	
HDAC2	Q9BX59	TPSNR_HUMAN	0|1|0|0	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9BXP5	SRRT_HUMAN	0|1|1|1	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9BXY0	MAK16_HUMAN	1|1|0|1	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9H0H5	RGAP1_HUMAN	1|0|0|1	2	0.5	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	5.0	0.29	
HDAC2	Q9H0S4	DDX47_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9H0U4	RAB1B_HUMAN	1|1|0|0	2	0.5	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	5.0	0.29	
HDAC2	Q9H0U9	TSYL1_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9H300	PARL_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9H444	CHM4B_HUMAN	0|0|0|0	0	0.0	4	2|4|3|3	0.0	0.0	0.0	0.0	0.0	-9.64	0.0	0.29	
HDAC2	Q9H4L5	OSBL3_HUMAN	0|1|0|0	1	0.25	4	1|0|0|0	0.0	0.0	0.0	0.0	0.0	1.36	1.0	0.29	
HDAC2	Q9H583	HEAT1_HUMAN	1|1|1|0	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9H6W3	RIOX1_HUMAN	0|1|0|0	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9H7E9	CH033_HUMAN	1|1|1|0	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9H814	PHAX_HUMAN	0|1|0|1	2	0.5	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	5.0	0.29	
HDAC2	Q9HCD5	NCOA5_HUMAN	0|0|0|0	0	0.0	4	2|3|5|6	0.0	0.0	0.0	0.0	0.0	-14.0	0.0	0.29	
HDAC2	Q9HCE1	MOV10_HUMAN	1|1|1|0	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9HD33	RM47_HUMAN	0|1|0|0	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9NP81	SYSM_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9NPI1	BRD7_HUMAN	0|1|0|1	2	0.5	4	0|0|0|1	0.0	0.0	0.0	0.0	0.0	1.36	2.0	0.29	
HDAC2	Q9NR56	MBNL1_HUMAN	1|1|0|1	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9NRP0	OSTC_HUMAN	1|0|0|1	2	0.5	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	5.0	0.29	
HDAC2	Q9NYH9	UTP6_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9NYL9	TMOD3_HUMAN	7|7|7|8	29	7.25	4	15|9|9|9	0.0	0.0	0.0	0.0	0.0	-24.95	0.69	0.29	
HDAC2	Q9NZ45	CISD1_HUMAN	1|1|0|0	2	0.5	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	5.0	0.29	
HDAC2	Q9NZJ7	MTCH1_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9NZM1	MYOF_HUMAN	0|0|0|1	1	0.25	4	0|0|0|1	0.0	0.0	0.0	0.0	0.0	1.36	1.0	0.29	
HDAC2	Q9P275	UBP36_HUMAN	1|1|1|0	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9P2M7	CING_HUMAN	1|1|0|1	3	0.75	4	2|0|0|0	0.0	0.0	0.0	0.0	0.0	0.36	1.5	0.29	
HDAC2	Q9UBU9	NXF1_HUMAN	0|1|0|0	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9UER7	DAXX_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9UGP8	SEC63_HUMAN	0|0|1|0	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9UHB6	LIMA1_HUMAN	39|27|36|36	138	34.5	4	51|39|30|40	0.0	0.0	0.0	0.0	0.0	-101.33	0.86	0.29	
HDAC2	Q9UJZ1	STML2_HUMAN	1|0|0|1	2	0.5	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	5.0	0.29	
HDAC2	Q9UKS7	IKZF2_HUMAN	0|1|1|1	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9UKV3	ACINU_HUMAN	0|1|0|1	2	0.5	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	5.0	0.29	
HDAC2	Q9UL40	ZN346_HUMAN	1|1|0|1	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9ULX6	AKP8L_HUMAN	1|0|0|1	2	0.5	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	5.0	0.29	
HDAC2	Q9UM54	MYO6_HUMAN	35|29|35|32	131	32.75	4	58|43|39|48	0.0	0.0	0.0	0.0	0.0	-124.72	0.7	0.29	
HDAC2	Q9UPN3	MACF1_HUMAN	1|0|0|0	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9UPN4	CP131_HUMAN	0|0|0|0	0	0.0	4	38|40|31|33	0.0	0.0	0.0	0.0	0.0	-154.68	0.0	0.29	
HDAC2	Q9UPQ0	LIMC1_HUMAN	0|1|0|0	1	0.25	4	2|1|1|1	0.0	0.0	0.0	0.0	0.0	-2.26	0.2	0.29	
HDAC2	Q9Y221	NIP7_HUMAN	0|1|0|0	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9Y285	SYFA_HUMAN	0|0|0|1	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9Y2D8	ADIP_HUMAN	0|1|0|0	1	0.25	4	2|2|0|1	0.0	0.0	0.0	0.0	0.0	-2.26	0.2	0.29	
HDAC2	Q9Y2K7	KDM2A_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9Y2W2	WBP11_HUMAN	1|0|0|0	1	0.25	4	1|0|0|0	0.0	0.0	0.0	0.0	0.0	1.36	1.0	0.29	
HDAC2	Q9Y3D3	RT16_HUMAN	1|0|0|0	1	0.25	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	2.5	0.29	
HDAC2	Q9Y3D5	RT18C_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9Y3F4	STRAP_HUMAN	1|1|1|0	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9Y3T9	NOC2L_HUMAN	1|1|1|0	3	0.75	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	1.9	7.5	0.29	
HDAC2	Q9Y5M8	SRPRB_HUMAN	1|1|1|1	4	1.0	4	0|0|0|0	0.0	0.0	0.0	0.0	0.0	4.41	10.0	0.29	
HDAC2	Q9Y608	LRRF2_HUMAN	0|0|0|0	0	0.0	4	4|3|0|2	0.0	0.0	0.0	0.0	0.0	-6.43	0.0	0.29	
KDM6A	O00159	MYO1C_HUMAN	115|95|77|91	378	94.5	4	8|3|36|14|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.03	12.39	0.0	
KDM6A	O00571	DDX3X_HUMAN	4|2|3|6	15	3.75	4	0|1|3|3|0|0|0|0	0.97	1.0	0.97	1.0	0.97	2.6	4.29	0.0	
KDM6A	O14686	KMT2D_HUMAN	3|3|4|3	13	3.25	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.45	32.5	0.0	
KDM6A	O14908	GIPC1_HUMAN	5|6|2|4	17	4.25	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.6	42.5	0.0	
KDM6A	O14974	MYPT1_HUMAN	17|16|9|28	70	17.5	4	0|0|5|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.88	28.0	0.0	
KDM6A	O15042	SR140_HUMAN	9|8|11|13	41	10.25	4	2|0|2|2|0|0|0|0	1.0	1.0	1.0	1.0	1.0	9.16	13.67	0.0	
KDM6A	O15231	ZN185_HUMAN	26|17|5|16	64	16.0	4	0|0|18|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	2.67	7.11	0.0	
KDM6A	O15550	KDM6A_HUMAN	56|68|58|61	243	60.75	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	86.79	607.5	0.0	
KDM6A	O43707	ACTN4_HUMAN	40|42|45|51	178	44.5	4	5|7|49|16|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.14	4.62	0.0	
KDM6A	O43795	MYO1B_HUMAN	64|70|59|69	262	65.5	4	6|2|24|7|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.44	13.44	0.0	
KDM6A	O60783	RT14_HUMAN	4|2|2|2	10	2.5	4	2|1|2|2|0|0|0|0	0.93	0.99	0.93	0.99	0.93	2.27	2.86	0.0	
KDM6A	O75369	FLNB_HUMAN	2|3|2|2	9	2.25	4	2|0|2|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.65	4.5	0.0	
KDM6A	O75400	PR40A_HUMAN	2|4|3|3	12	3.0	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.6	30.0	0.0	
KDM6A	O75494	SRS10_HUMAN	2|3|3|2	10	2.5	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.6	25.0	0.0	
KDM6A	O75533	SF3B1_HUMAN	7|5|8|5	25	6.25	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.87	62.5	0.0	
KDM6A	O94832	MYO1D_HUMAN	51|48|41|45	185	46.25	4	2|0|21|5|0|0|0|0	1.0	1.0	1.0	1.0	1.0	7.65	13.21	0.0	
KDM6A	O95232	LC7L3_HUMAN	9|9|6|10	34	8.5	4	3|2|2|2|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.95	7.56	0.0	
KDM6A	O95425	SVIL_HUMAN	31|18|16|20	85	21.25	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	28.87	212.5	0.0	
KDM6A	P00338	LDHA_HUMAN	6|2|2|2	12	3.0	4	1|2|1|0|0|1|0|1	0.95	1.0	0.95	1.0	0.95	2.74	4.0	0.0	
KDM6A	P00533	EGFR_HUMAN	10|3|3|11	27	6.75	4	1|3|3|5|0|0|0|0	0.93	1.0	0.93	1.0	0.93	1.85	4.5	0.0	
KDM6A	P05141	ADT2_HUMAN	4|8|8|9	29	7.25	4	5|2|5|6|0|0|0|0	0.91	0.99	0.91	0.99	0.91	0.74	3.22	0.0	
KDM6A	P06753	TPM3_HUMAN	23|21|18|27	89	22.25	4	10|4|6|3|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.4	7.74	0.0	
KDM6A	P07305	H10_HUMAN	6|7|8|3	24	6.0	4	0|1|3|1|0|1|0|1	0.99	1.0	0.99	1.0	0.99	3.64	6.86	0.0	
KDM6A	P09493	TPM1_HUMAN	27|26|25|29	107	26.75	4	0|8|6|7|0|0|0|0	1.0	1.0	1.0	1.0	1.0	7.91	10.19	0.0	
KDM6A	P09496	CLCA_HUMAN	4|7|3|10	24	6.0	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.45	60.0	0.0	
KDM6A	P10412	H14_HUMAN	3|2|3|2	10	2.5	4	0|0|5|1|0|1|1|0	0.94	0.97	0.94	0.97	0.94	2.37	2.5	0.0	
KDM6A	P11021	BIP_HUMAN	14|12|16|19	61	15.25	4	1|4|2|0|0|0|0|1	1.0	1.0	1.0	1.0	1.0	9.29	15.25	0.0	
KDM6A	P11142	HSP7C_HUMAN	13|10|9|12	44	11.0	4	3|5|4|3|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.47	5.87	0.0	
KDM6A	P12236	ADT3_HUMAN	4|4|3|4	15	3.75	4	0|2|0|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.32	10.0	0.0	
KDM6A	P12814	ACTN1_HUMAN	11|7|7|10	35	8.75	4	0|3|14|3|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.25	3.5	0.0	
KDM6A	P13987	CD59_HUMAN	3|4|3|4	14	3.5	4	0|0|2|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.79	14.0	0.0	
KDM6A	P16070	CD44_HUMAN	3|2|3|3	11	2.75	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.6	27.5	0.0	
KDM6A	P16401	H15_HUMAN	6|5|8|11	30	7.5	4	0|1|6|0|0|0|1|0	1.0	1.0	1.0	1.0	1.0	4.68	7.5	0.0	
KDM6A	P17844	DDX5_HUMAN	7|6|4|4	21	5.25	4	0|0|5|2|0|0|0|0	0.99	1.0	0.99	1.0	0.99	4.43	6.0	0.0	
KDM6A	P18077	RL35A_HUMAN	3|3|5|4	15	3.75	4	0|2|3|3|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.27	3.75	0.0	
KDM6A	P18621	RL17_HUMAN	26|19|20|18	83	20.75	4	11|10|7|8|1|1|3|3	0.99	1.0	0.99	1.0	0.99	4.08	3.77	0.0	
KDM6A	P19338	NUCL_HUMAN	15|5|5|15	40	10.0	4	0|2|2|1|1|0|0|0	1.0	1.0	1.0	1.0	1.0	7.38	13.33	0.0	
KDM6A	P22061	PIMT_HUMAN	16|12|14|16	58	14.5	4	5|5|5|5|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.74	5.8	0.0	
KDM6A	P22087	FBRL_HUMAN	9|5|4|8	26	6.5	4	2|0|2|2|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	8.67	0.0	
KDM6A	P23396	RS3_HUMAN	19|16|22|19	76	19.0	4	8|4|6|4|0|0|2|4	1.0	1.0	1.0	1.0	1.0	6.97	5.43	0.0	
KDM6A	P23528	COF1_HUMAN	2|3|4|4	13	3.25	4	0|2|3|2|0|0|1|1	0.93	0.98	0.93	0.98	0.93	1.4	2.89	0.0	
KDM6A	P25398	RS12_HUMAN	2|6|3|4	15	3.75	4	6|1|1|2|0|0|0|0	0.93	0.99	0.93	0.99	0.93	1.6	3.0	0.0	
KDM6A	P25705	ATPA_HUMAN	14|9|13|15	51	12.75	4	6|8|10|8|0|0|0|0	0.91	0.99	0.91	0.99	0.91	0.81	3.19	0.0	
KDM6A	P26368	U2AF2_HUMAN	15|11|11|18	55	13.75	4	3|3|2|3|0|2|1|2	1.0	1.0	1.0	1.0	1.0	9.41	6.88	0.0	
KDM6A	P26373	RL13_HUMAN	12|17|14|15	58	14.5	4	4|4|5|4|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.45	6.82	0.0	
KDM6A	P27635	RL10_HUMAN	6|7|6|10	29	7.25	4	2|3|4|5|0|0|0|0	0.99	1.0	0.99	1.0	0.99	3.93	4.14	0.0	
KDM6A	P28289	TMOD1_HUMAN	17|19|5|14	55	13.75	4	0|0|1|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.41	110.0	0.0	
KDM6A	P28799	GRN_HUMAN	19|15|11|24	69	17.25	4	4|3|2|3|1|2|5|5	1.0	1.0	1.0	1.0	1.0	6.33	5.52	0.0	
KDM6A	P30050	RL12_HUMAN	3|3|2|6	14	3.5	4	0|0|2|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.78	14.0	0.0	
KDM6A	P35580	MYH10_HUMAN	209|238|214|299	960	240.0	4	38|43|85|55|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.48	8.69	0.0	
KDM6A	P36542	ATPG_HUMAN	3|3|2|3	11	2.75	4	1|0|0|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.78	11.0	0.0	
KDM6A	P36578	RL4_HUMAN	26|17|28|29	100	25.0	4	4|9|10|5|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.67	7.14	0.0	
KDM6A	P38646	GRP75_HUMAN	20|17|19|26	82	20.5	4	2|1|0|1|0|1|0|0	1.0	1.0	1.0	1.0	1.0	24.1	32.8	0.0	
KDM6A	P39019	RS19_HUMAN	15|12|13|14	54	13.5	4	11|7|5|5|0|1|0|4	0.97	0.99	0.97	0.99	0.97	2.82	3.27	0.0	
KDM6A	P39023	RL3_HUMAN	17|10|13|18	58	14.5	4	2|5|4|4|0|0|1|1	1.0	1.0	1.0	1.0	1.0	6.23	6.82	0.0	
KDM6A	P42677	RS27_HUMAN	3|4|6|5	18	4.5	4	0|2|2|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.29	7.2	0.0	
KDM6A	P46777	RL5_HUMAN	3|3|3|4	13	3.25	4	2|2|2|1|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.64	3.71	0.0	
KDM6A	P46779	RL28_HUMAN	10|12|11|14	47	11.75	4	5|6|8|8|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.07	3.48	0.0	
KDM6A	P46781	RS9_HUMAN	7|11|9|14	41	10.25	4	4|2|6|4|0|0|0|0	0.99	1.0	0.99	1.0	0.99	4.05	5.12	0.0	
KDM6A	P46782	RS5_HUMAN	12|9|9|7	37	9.25	4	3|1|3|1|0|0|0|4	1.0	1.0	1.0	1.0	1.0	5.42	6.17	0.0	
KDM6A	P46783	RS10_HUMAN	2|2|2|2	8	2.0	4	2|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.78	8.0	0.0	
KDM6A	P46940	IQGA1_HUMAN	7|5|2|3	17	4.25	4	0|0|1|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.21	34.0	0.0	
KDM6A	P47756	CAPZB_HUMAN	24|26|18|24	92	23.0	4	3|4|12|9|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.71	6.57	0.0	
KDM6A	P49411	EFTU_HUMAN	5|2|4|7	18	4.5	4	0|0|2|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.1	12.0	0.0	
KDM6A	P49788	TIG1_HUMAN	8|7|7|6	28	7.0	4	2|1|2|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	7.84	11.2	0.0	
KDM6A	P50914	RL14_HUMAN	6|10|6|10	32	8.0	4	2|0|1|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	9.96	16.0	0.0	
KDM6A	P52597	HNRPF_HUMAN	5|2|3|4	14	3.5	4	5|2|2|1|0|0|0|0	0.92	0.99	0.92	0.99	0.92	1.42	2.8	0.0	
KDM6A	P52907	CAZA1_HUMAN	23|22|11|14	70	17.5	4	0|3|5|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	7.02	15.56	0.0	
KDM6A	P60660	MYL6_HUMAN	27|27|28|28	110	27.5	4	13|8|14|14|0|0|0|2	1.0	1.0	1.0	1.0	1.0	5.52	4.31	0.0	
KDM6A	P60709	ACTB_HUMAN	5|7|5|6	23	5.75	4	3|2|0|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.55	7.67	0.0	
KDM6A	P60866	RS20_HUMAN	12|13|15|8	48	12.0	4	3|2|2|2|0|0|0|2	1.0	1.0	1.0	1.0	1.0	9.57	8.73	0.0	
KDM6A	P62241	RS8_HUMAN	20|19|17|19	75	18.75	4	12|12|10|7|0|1|3|2	0.96	0.98	0.96	0.98	0.96	2.29	3.19	0.0	
KDM6A	P62249	RS16_HUMAN	15|16|13|16	60	15.0	4	15|8|7|9|0|0|1|0	0.92	0.96	0.92	0.96	0.92	1.49	3.0	0.0	
KDM6A	P62277	RS13_HUMAN	17|18|12|22	69	17.25	4	7|6|7|6|1|2|3|3	0.99	1.0	0.99	1.0	0.99	3.54	3.94	0.0	
KDM6A	P62280	RS11_HUMAN	24|32|35|34	125	31.25	4	18|13|14|14|0|1|3|4	0.94	1.0	0.94	1.0	0.94	1.26	3.73	0.0	
KDM6A	P62424	RL7A_HUMAN	18|12|13|13	56	14.0	4	5|3|9|7|0|0|0|0	0.99	1.0	0.99	1.0	0.99	4.78	4.67	0.0	
KDM6A	P62701	RS4X_HUMAN	7|8|5|8	28	7.0	4	1|3|3|2|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.73	6.22	0.0	
KDM6A	P62753	RS6_HUMAN	23|16|14|17	70	17.5	4	6|10|3|6|1|0|0|2	1.0	1.0	1.0	1.0	1.0	5.06	5.0	0.0	
KDM6A	P62829	RL23_HUMAN	2|2|2|5	11	2.75	4	3|0|1|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.79	5.5	0.0	
KDM6A	P62847	RS24_HUMAN	11|11|10|9	41	10.25	4	2|3|4|2|2|2|2|4	1.0	1.0	1.0	1.0	1.0	5.46	3.9	0.0	
KDM6A	P62857	RS28_HUMAN	5|2|4|3	14	3.5	4	2|1|0|3|0|0|0|0	0.98	1.0	0.98	1.0	0.98	2.93	4.67	0.0	
KDM6A	P62906	RL10A_HUMAN	9|6|7|13	35	8.75	4	2|4|6|4|0|0|0|0	0.99	1.0	0.99	1.0	0.99	3.34	4.38	0.0	
KDM6A	P62910	RL32_HUMAN	12|8|11|12	43	10.75	4	6|3|2|3|0|2|0|0	1.0	1.0	1.0	1.0	1.0	4.86	5.38	0.0	
KDM6A	P62917	RL8_HUMAN	9|9|7|6	31	7.75	4	2|4|4|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.68	5.64	0.0	
KDM6A	P63173	RL38_HUMAN	9|13|12|13	47	11.75	4	5|3|2|3|3|2|2|3	1.0	1.0	1.0	1.0	1.0	4.71	4.09	0.0	
KDM6A	P63261	ACTG_HUMAN	5|4|4|5	18	4.5	4	0|0|4|1|1|0|0|0	0.99	0.99	0.99	0.99	0.99	4.65	6.0	0.0	
KDM6A	P67809	YBOX1_HUMAN	4|3|5|2	14	3.5	4	0|1|1|2|0|0|0|0	0.99	1.0	0.99	1.0	0.99	3.55	7.0	0.0	
KDM6A	P67936	TPM4_HUMAN	17|18|11|21	67	16.75	4	1|0|4|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.11	26.8	0.0	
KDM6A	P83731	RL24_HUMAN	5|7|4|6	22	5.5	4	3|2|2|1|0|0|0|0	0.99	1.0	0.99	1.0	0.99	4.27	5.5	0.0	
KDM6A	P84090	ERH_HUMAN	7|5|6|5	23	5.75	4	2|1|1|1|0|0|0|0	1.0	1.0	1.0	1.0	1.0	7.01	9.2	0.0	
KDM6A	P84098	RL19_HUMAN	9|9|11|15	44	11.0	4	5|6|8|4|0|0|0|1	0.98	1.0	0.98	1.0	0.98	3.24	3.67	0.0	
KDM6A	P84103	SRSF3_HUMAN	12|7|9|9	37	9.25	4	4|6|8|2|0|0|1|1	0.96	1.0	0.96	1.0	0.96	2.29	3.36	0.0	
KDM6A	Q00610	CLH1_HUMAN	35|41|31|41	148	37.0	4	3|4|6|4|0|0|1|0	1.0	1.0	1.0	1.0	1.0	14.82	16.44	0.0	
KDM6A	Q00839	HNRPU_HUMAN	33|18|21|27	99	24.75	4	5|6|12|8|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.58	6.39	0.0	
KDM6A	Q01081	U2AF1_HUMAN	8|9|8|7	32	8.0	4	4|5|5|2|0|2|3|3	0.94	0.99	0.94	0.99	0.94	1.81	2.67	0.0	
KDM6A	Q01082	SPTB2_HUMAN	74|49|11|34	168	42.0	4	0|0|3|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	9.24	112.0	0.0	
KDM6A	Q02543	RL18A_HUMAN	9|6|9|7	31	7.75	4	2|2|4|2|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.12	6.2	0.0	
KDM6A	Q02878	RL6_HUMAN	20|13|15|20	68	17.0	4	6|9|5|6|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.88	5.23	0.0	
KDM6A	Q05519	SRS11_HUMAN	11|11|9|7	38	9.5	4	0|0|2|1|5|3|0|1	1.0	1.0	1.0	1.0	1.0	5.12	6.33	0.0	
KDM6A	Q07020	RL18_HUMAN	8|9|10|9	36	9.0	4	1|3|6|4|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.95	5.14	0.0	
KDM6A	Q07666	KHDR1_HUMAN	5|3|3|7	18	4.5	4	1|2|5|2|0|0|0|0	0.96	1.0	0.96	1.0	0.96	2.63	3.6	0.0	
KDM6A	Q07955	SRSF1_HUMAN	19|9|13|11	52	13.0	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	18.25	130.0	0.0	
KDM6A	Q13045	FLII_HUMAN	17|14|12|16	59	14.75	4	0|1|3|2|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.78	19.67	0.0	
KDM6A	Q13813	SPTN1_HUMAN	87|66|16|46	215	53.75	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	28.87	537.5	0.0	
KDM6A	Q14498	RBM39_HUMAN	37|46|44|34	161	40.25	4	16|11|12|10|6|9|7|9	1.0	1.0	1.0	1.0	1.0	12.97	4.03	0.0	
KDM6A	Q15007	FL2D_HUMAN	5|6|6|10	27	6.75	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.87	67.5	0.0	
KDM6A	Q15149	PLEC_HUMAN	4|2|4|9	19	4.75	4	1|1|2|2|0|0|0|0	0.98	1.0	0.98	1.0	0.98	2.68	6.33	0.0	
KDM6A	Q15393	SF3B3_HUMAN	4|4|3|5	16	4.0	4	0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.45	40.0	0.0	
KDM6A	Q16629	SRSF7_HUMAN	11|4|8|10	33	8.25	4	2|2|3|3|0|0|0|0	0.99	1.0	0.99	1.0	0.99	3.55	6.6	0.0	
